"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","JULIA"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","11:11:40"
"Sample Rate","10.000"
"Duration","199.300"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

133.000,012,+56.5988425,+23.6908961,28.450,0.00,+0.00,+0.000,1265.045,+0.020,+0.000,0.020,0.000,+0.180,2,38.898,368.517,4
133.100,012,+56.5988489,+23.6908905,28.470,0.00,+0.00,+0.000,1265.835,-0.020,+0.000,0.020,0.020,-0.180,2,38.998,369.308,4
133.200,012,+56.5988553,+23.6908849,28.360,0.00,+0.00,+0.000,1266.624,-0.040,+0.000,0.040,0.040,-0.410,2,39.098,370.097,4
133.300,012,+56.5988616,+23.6908794,28.170,0.00,+0.00,+0.000,1267.410,-0.050,+0.000,0.050,0.050,-0.510,2,39.198,370.883,4
133.400,012,+56.5988679,+23.6908739,28.040,0.00,+0.00,+0.000,1268.190,-0.020,+0.000,0.020,0.020,-0.180,2,39.298,371.663,4
133.500,012,+56.5988742,+23.6908684,28.100,0.00,+0.00,+0.000,1268.970,+0.040,+0.000,0.040,0.000,+0.420,2,39.398,372.443,4
133.600,012,+56.5988806,+23.6908628,28.380,0.00,+0.00,+0.000,1269.754,+0.100,+0.000,0.100,0.000,+1.020,2,39.498,373.227,4
133.700,012,+56.5988870,+23.6908572,28.880,0.00,+0.00,+0.000,1270.550,+0.160,+0.000,0.160,0.000,+1.620,2,39.598,374.023,4
133.800,012,+56.5988936,+23.6908514,29.590,0.00,+0.00,+0.000,1271.362,+0.230,+0.000,0.230,0.000,+2.220,2,39.698,374.835,4
133.900,012,+56.5989004,+23.6908455,30.520,0.00,+0.00,+0.000,1272.197,+0.290,+0.000,0.290,0.000,+2.820,2,39.798,375.670,4
134.000,012,+56.5989074,+23.6908394,31.560,0.00,+0.00,+0.000,1273.059,+0.280,+0.000,0.280,0.000,+2.700,2,39.898,376.532,4
134.100,012,+56.5989146,+23.6908330,32.400,0.00,+0.00,+0.000,1273.947,+0.210,+0.000,0.210,0.000,+2.100,2,39.998,377.420,4
134.200,012,+56.5989220,+23.6908266,33.020,0.00,+0.00,+0.000,1274.856,+0.150,+0.000,0.150,0.000,+1.500,2,40.098,378.329,4
134.300,012,+56.5989294,+23.6908201,33.430,0.00,+0.00,+0.000,1275.779,+0.090,+0.000,0.090,0.000,+0.900,2,40.198,379.252,4
134.400,012,+56.5989370,+23.6908134,33.800,0.00,+0.00,+0.000,1276.713,+0.130,+0.000,0.130,0.000,+1.260,2,40.298,380.185,4
134.500,012,+56.5989447,+23.6908067,34.380,0.00,+0.00,+0.000,1277.659,+0.190,+0.000,0.190,0.000,+1.860,2,40.398,381.132,4
134.600,012,+56.5989525,+23.6907999,35.180,0.00,+0.00,+0.000,1278.626,+0.250,+0.000,0.250,0.000,+2.460,2,40.498,382.098,4
134.700,012,+56.5989605,+23.6907928,36.190,0.00,+0.00,+0.000,1279.617,+0.310,+0.000,0.310,0.000,+3.060,2,40.598,383.090,4
134.800,012,+56.5989688,+23.6907856,37.300,0.00,+0.00,+0.000,1280.638,+0.320,+0.000,0.320,0.000,+3.180,2,40.698,384.110,4
134.900,012,+56.5989774,+23.6907781,38.580,0.00,+0.00,+0.000,1281.691,+0.390,+0.000,0.390,0.000,+3.780,2,40.798,385.164,4
135.000,012,+56.5989862,+23.6907704,39.960,0.00,+0.00,+0.000,1282.782,+0.370,+0.000,0.370,0.000,+3.660,2,40.898,386.255,4
135.100,012,+56.5989954,+23.6907624,41.150,0.00,+0.00,+0.000,1283.909,+0.310,+0.000,0.310,0.000,+3.060,2,40.998,387.382,4
135.200,012,+56.5990048,+23.6907542,42.120,0.00,+0.00,+0.000,1285.065,+0.250,+0.000,0.250,0.000,+2.460,2,41.098,388.538,4
135.300,012,+56.5990143,+23.6907458,42.890,0.00,+0.00,+0.000,1286.246,+0.210,+0.000,0.210,0.000,+2.100,2,41.198,389.719,4
135.400,012,+56.5990241,+23.6907373,43.570,0.00,+0.00,+0.000,1287.447,+0.180,+0.000,0.180,0.000,+1.740,2,41.298,390.920,4
135.500,012,+56.5990339,+23.6907286,44.150,0.00,+0.00,+0.000,1288.665,+0.140,+0.000,0.140,0.000,+1.380,2,41.398,392.138,4
135.600,012,+56.5990439,+23.6907199,44.520,0.00,+0.00,+0.000,1289.897,+0.080,+0.000,0.080,0.000,+0.780,2,41.498,393.370,4
135.700,012,+56.5990539,+23.6907111,44.670,0.00,+0.00,+0.000,1291.135,+0.020,+0.000,0.020,0.000,+0.180,2,41.598,394.608,4
135.800,012,+56.5990640,+23.6907023,44.610,0.00,+0.00,+0.000,1292.375,-0.040,+0.000,0.040,0.040,-0.420,2,41.698,395.848,4
135.900,012,+56.5990740,+23.6906936,44.380,0.00,+0.00,+0.000,1293.611,-0.080,+0.000,0.080,0.080,-0.780,2,41.798,397.084,4
136.000,012,+56.5990839,+23.6906849,44.210,0.00,+0.00,+0.000,1294.842,-0.040,+0.000,0.040,0.040,-0.420,2,41.898,398.315,4
136.100,012,+56.5990938,+23.6906762,43.930,0.00,+0.00,+0.000,1296.066,-0.100,+0.060,0.117,0.100,-1.020,2,41.998,399.539,4
136.200,012,+56.5991036,+23.6906677,43.430,0.00,+0.00,+0.000,1297.279,-0.170,+0.270,0.319,0.170,-1.620,2,42.098,400.752,4
136.300,012,+56.5991133,+23.6906592,42.710,0.00,+0.00,+0.000,1298.476,-0.230,+0.480,0.532,0.230,-2.220,2,42.198,401.949,4
136.400,012,+56.5991230,+23.6906518,41.840,0.00,+0.00,+0.000,1299.650,-0.240,+0.670,0.712,0.240,-2.340,2,42.298,403.123,4
136.500,012,+56.5991328,+23.6906460,40.990,0.00,+0.00,+0.000,1300.800,-0.230,+0.840,0.871,0.230,-2.220,2,42.398,404.273,4
136.600,012,+56.5991426,+23.6906418,40.180,0.00,+0.00,+0.000,1301.928,-0.210,+0.960,0.983,0.210,-2.100,2,42.498,405.401,4
136.700,012,+56.5991524,+23.6906392,39.340,0.00,+0.00,+0.000,1303.032,-0.250,+0.940,0.973,0.250,-2.460,2,42.598,406.505,4
136.800,012,+56.5991620,+23.6906381,38.340,0.00,+0.00,+0.000,1304.111,-0.290,+0.810,0.860,0.290,-2.820,2,42.698,407.584,4
